platform,komentar,timestamp,sentimen
twitter,"Untuk masuk kuliah sudah susah ditambah LG guru2 yg lalai, hancur masa depan anak2 bangsa gara2 guru... Ada apa dengan sistem pendidikan kita?",2025-02-06T15:21:07.000Z,positif
twitter,"Zaman sy dulu namanya jalur undangan, waktu itu ada oknum guru yg lalai input data beberapa siswa (termasuk saya) yg masuk rekomendasi krn terlalu sibuk dgn urusan pribadinya. Sampai sekarang masih sakit hati kalau diingat2.",2025-02-06T14:57:50.000Z,positif
twitter,Tlg guru yg lalai kebanyakan tiktokan itu jg dipecat donk! Uda merugikan siswa banget tuuhh ,2025-02-06T13:09:26.000Z,positif
twitter,"Sebaiknya guru yg lalai dan tidak mampu memperbaiki kelalaiannya, sesegera mungkin dibawa ke psikolog/psikiater. Panggil petugas utk membawa jaket kusus, untuk mencegah dia berontak",2025-02-06T13:00:23.000Z,netral
twitter,Kok bsa dr sekian banyak guru g ada yg punya rasa tanggung jawab yg besar dan bsa lalai bgni,2025-02-06T12:42:05.000Z,positif
twitter,"fyi, mereka tuh baru ganti waka dan ibu yg diangkat jadi waka ini sebenrnya guru baru disitu juga (ga tau udh brp lama, tapi w lulus 4 thn yg lalu ibunya blm ngajar disitu soalnya).. dan kemungkinan besar emg krn masih newbie ngehandle urusan ginian jadinya lalai",2025-02-06T10:25:26.000Z,positif
twitter,"guru pada lalai ngerjain tugasnya sampe ngorbanin masa depan muridnya karena tiktok-an (telat input PDSS), gurunya pada tiktok-an juga karena ngebet jadi content creator untuk cari penghasilan tambahan. nyari penghasilan tambahan karena gaji mereka juga pada kecil y gtdh",2025-02-06T10:16:36.000Z,positif
twitter,Kalo guru yg lalai hingga murid muridnya gagal ikut ujian PTN bisa dipecat gak ya?,2025-02-06T10:14:35.000Z,positif
twitter,"Enak banget cuma minta maaf. Murid2 sudah hancur masa depannya satu angkatan. Pecat guru yg lalai menjalankan tugas.
@prabowo",2025-02-06T10:10:09.000Z,positif
twitter,"Mau tau ngga?? Di sekolah adekku juga gini, guru bk yg lalai, murid kena imbas,, giliran ditanya di grup diam, pas siswa udah kecewa berat dan terlalu vocal malah dipanggil sampe diancam"".. menuju INDONESIA cEMAS.. INDAHNYA NEGRIKU",2025-02-06T10:01:48.000Z,positif
twitter,"Yaudah sih? Yg terjadi sama elu ga menutup fakta kl guru bk gw dlu emg repot ngurus pdss. Ga nutup kemungkinan jg ada sekolah lain yg ngalamin hal sama. Dan gw samsek ga bela tu sekolah lalai, sorry bgt. Btw gw tau kok snbp dah ada dari dulu dgn nama berbeda, santai aja",2025-02-06T09:57:33.000Z,positif
twitter,"guru gaya2 di tiktok dan nggak relate sama profesinya, tapi nggak kerja & menelantarkan nasib muridnya. udah waktunya para wali murid proses hukum aja, biar jera dan jadi pelajaran buat guru2 lalai yg  lain ....",2025-02-06T09:40:13.000Z,positif
twitter,"Sekarang harusnya sudah menjadi hal wajar mempertanyakan kepada guru seperti ""gurunya main tiktok gak ya?"" saat mencarikan sekolah anak TK supaya tidak lalai ya.",2025-02-06T09:15:26.000Z,positif
twitter,gila banget sih kasus guru yang lalai input data ,2025-02-06T02:54:17.000Z,positif
twitter,"Iya sih pasti klo rapat guru dan tenaga kependidikan lancar, ga bakal ada yang lalai. Lagian kan itu pola berulang, masa ga mikirin siklus itu?",2025-02-06T02:24:59.000Z,positif
twitter,"Ratusan siswa SMAN 4 Karawang demo pada Selasa (4/2), kecewa karena guru dianggap lalai mendaftarkan mereka ke SNBP PTN. Sebanyak 143 siswa memenuhi syarat SNBP, terdiri dari 101 siswa MIPA dan 41 siswa IPS. #newsupdate #update #news #videonews http://kum.pr/hnb66hluv6",2025-02-06T02:24:30.000Z,netral
twitter,"Ngeliat masalah bbrp sekolah yg gagal ikut SNBP karena guru lalai telat masukin PDSS ini jadi inget, dulu angkatan gue itu angkatan pertama yg pake sistem PDSS.

Sekolah narikin per anak Rp50rb, katanya kasian buat biaya lembur staff yg input PDSS (pungli)",2025-02-06T02:22:41.000Z,positif
twitter,"Jaman dulu, guru BK SMA ku juga cuma 1 dan urusan pendaftara PMDK ga pernah telat dan lalai. Ini mah gurunya aja yg aneh.",2025-02-06T02:11:08.000Z,positif
twitter,Kabarnya tu guru lalai krn sibuk ngonten..,2025-02-06T01:58:00.000Z,positif
twitter,"Siswa lalai ngerjakan PR dihukum, guru lalai melaksanakan tugas di.......?",2025-02-06T01:21:29.000Z,positif
twitter,"si ibu guru itu tahu banget kalau dirinya 'cantik'... 

sehingga seluruh jagad harus tahu kalo dia itu cantik versi dia...demi pemasaran cantiknya, dia harus ngonten terus...

akhirnya LALAI deh thdp kewajiban dan tugasnya..",2025-02-06T00:14:10.000Z,positif
twitter,"makin kesini kuliat liat kok makin banyak aja masalah guru lalai soal snbp siswa ya, sbnrnya kriteria yang dicari dalam perekrutan guru skrg tuh apa sih",2025-02-06T00:11:54.000Z,positif
twitter,Pihak guru yang lalai tidak memikirkan dampak psikologis dan masa depan para siswa. Stress berat Lo itu para siswa. Perjuangan tembus PTN itu sangat berat apalagi kuliah sampe Lulus.,2025-02-06T00:05:59.000Z,positif
twitter,"Waktu para Guru sukses mendidik anak murid sampai lulus,nggak ada yg lihat kebaikannya,bahkan sampai puluhan angkatan,sekali mereka lalai, Dunia menghujatnya sbg orang paling salah 
Iya, mereka emang salah di Kondisi ini tapi apakah guru sama dgn penjahat Narkoba?Astaghfirullah",2025-02-06T00:00:40.000Z,positif
twitter,"mungkin ibu guru itu tahu kalau dirinya cantik.. 

jadi dia merasa bahwa seluruh jagad harus tahu kalau dia cantik...waktunya habis hanya utk memperkenalkan dirinya dgn membuat konten²..

akhirnya LALAI terhadap tugas dan kewajibannya..",2025-02-06T00:00:10.000Z,positif
twitter,"sakjiw anjir gurunya, bayangin lu udah belajar mati Matian dari kelas 10 dan berharap bisa ikut snbp tapi malah guru lu malah lalai kaya gini. ANJING https://x.com/tanyakanrl/sta/tanyakanrl/status/1886986908187632001…",2025-02-05T23:50:07.000Z,positif
twitter,"Itu idealnya ya pak , kalo baca komen banyak yg di sekolah guru BK nya cuma 1 ada juga guru mapel lain ngrangkep BK
Di kasus ini memang mgkin belum ideal tp bukan brrti bisa ""lalai"" sampe nasib anak2 yg terancam,",2025-02-05T22:09:14.000Z,positif
twitter,"Ini yg mendatangkan banjir? Ingat wahai guru goblok. Kalian sudah lalai tidak hanya ke satu insan, tapi ratusan. Hidupmu tidak akan tenang.",2025-02-05T22:07:36.000Z,positif
twitter,Tangkap san penjarakan guru2 yang lalai dan merusak masa depan satu angkatan murid2nya. Guru2 permpuan berikan kepada guru ngaji cabul.,2025-02-05T20:31:53.000Z,positif
twitter,"Gw paham, lo ga suka guru dipukul rata sama kek yg lagi kasus. Tp tolonglah, dikasus ini, gurunya lalai parah.",2025-02-05T18:59:31.000Z,positif
twitter,"nderrr gajih guru aja yg sekecil itu banyak yg sombong + lalai nderr gimana gajih gedee, udah jadi rahasia umum gajih guru kecill, klo misalnya mereka mereka yg muda masih mau jadi guru ya harusnya dari awall udah tau konsekuensi nya si nder",2025-02-05T18:47:32.000Z,positif
twitter,"Biasanya tugas2 administratif gni dkasi k guru yg lbh muda, yg tua2 angkat tangan alesan ga bisa komputer, orangnya lalai ya udah selesai.",2025-02-05T18:13:46.000Z,positif
twitter,"ngeliat guru guru bodoh pda lalai gua jd ikutan emosi jir terkutuk bgt ni negara, udh mah pemerintah bodoh, gurunya ikut bodoh",2025-02-05T16:44:12.000Z,positif
twitter,"wah ini orang kudu di pecat jadi guru, ngasih penjelasan ke korban(murid) gebrak2 meja ini intimidasi, tujuannya apa? mau bikin korban takut nyalahin dia yang lalai kah? bukanya berdiri di pihak murid sebagai guru malah nyari pembenaran dengan gebrak gebrak meja, memalukan!",2025-02-05T16:26:27.000Z,positif
twitter,"SMA gua SMA morat-marit, kepsek kadang gak jelas, tp alhamdulillah hal beginian gapernah lalai, gue salah satu peserta didik yg masuk snbp. emg guru yg sono aja males banyak sok sibuknya :V",2025-02-05T16:19:45.000Z,positif
twitter,"banyak banget. jadi wondering emg sekolahnya yg lalai apa sistemnya yg terlalu rumit (?). tp masalah kyk gini harusnya jobdesknya operator sekolah ga sih, bukan guru? apapun itu tetep murid2nya yg kasian bgt",2025-02-05T16:07:10.000Z,positif
twitter,"DUDUK Perkara Ratusan Siswa SMA Demo Guru, Lalai Sebabkan Gagal Ikut SNBP, Netizen Emosi Lihat Medsos Oknum Guru

Alih-alih sadar diri si Oknum Guru Sekolah Milik Pemerintah ini Malah menyalakan Banjir",2025-02-05T15:56:15.000Z,positif
twitter,"Buat petisi aja pecat guru yg lalai. Sini gue bantu sebar dan isi:,)",2025-02-05T15:30:07.000Z,positif
twitter,"Guru brengsek. Kebanykan main Tiktok 

Ini PR buat pak 
@Abe_Mukti
 buat menjatuhkan sanksi pd guru2 yg lalai spt ini shg siswa2 elligible tdk bs memdpt kesempatan mengikuti SNBP ",2025-02-05T14:24:22.000Z,positif
twitter,"haduh, padahal hal kyak gini bisa mengharumkan nama sekola klo banyak yg lolos.
terimakasih bapak/ibu guru yg tidak lalai mendaftarkan siswanya. meskipun tugas guru sebenarnya hanya mendidik bukan administratif.",2025-02-05T14:23:13.000Z,negatif
twitter,Klo yg ini baru boleh gurunya dibully... Guru telah lalai menyebabkan siswa gagal SNBP. Udah pindah aja sekolah... Catatan negatif buat tuh sekolah...,2025-02-05T13:47:30.000Z,positif
twitter,"tetep aja, kerjaan gaboleh lalai. guru kan tenaga profesional, ini kerjaannya tapi lalai berarti ga profesional",2025-02-05T13:39:10.000Z,positif
twitter,Iya kan... Kalau dirasa lalai.. sisihkan masing masing guru buat gaji freelance tersebut,2025-02-05T13:33:31.000Z,netral
twitter,"Inget dulu pernah komplain krna guru lalai isi PPDS akhirnya gabisa ikut SNBP, malah dibilang ""nilai kamu berapa sih""",2025-02-05T13:25:38.000Z,positif
twitter,"dulu jadi murid kalau lalai diskorsing, kalau guru?? (YANG PNS TERUTAMA !!!!) https://x.com/tanyakanrl/sta/tanyakanrl/status/1886986908187632001…",2025-02-05T13:20:59.000Z,netral
twitter,"Sudah terdaftar
Belum terinput
Sehingga tidak bisa finalisasi
Pernyataan sekolah memang lalai
Namun jika menghadapi sekolah
Pernyataan lalai beneran atau menerima jadi samsak

Karena skenario manapun akan tetap salah
Jika tujuh anak ini ditinggal maka kembali, sekolah lalai juga",2025-02-05T13:19:58.000Z,positif
twitter,"Lah ada lagi?
Yg kemaren ada dimana gtu
Si guru muda akui lalai, minta maaf
dan si guru tua beralasan krn banjir dgn marah2 lagi. Lah mereka yg salah mereka yg ngebentak2 
Pas liat komenan2 si guru muda ini ternyata kerjaannya tiktok mulu bikin video joget2nya disekolah‍",2025-02-05T13:11:37.000Z,positif
twitter,"Sedih banget. Guru lalai sama imbas merugikan siswa. Netijen hujat generalisasi “jadi guru enak ya, blabla” hehe iya nasibku aja yg kurang enak pas jadi guru",2025-02-05T12:52:29.000Z,positif
twitter,"th 2023 kemarin jg aku gagal ikut snbp, pdhl udh mati matian belajar demi kuota eligible, pas udh dapet malah gugur seangkatan gara gara guru nya lalai. mau ngamuk jg udh ga ada tenaga wkwk https://x.com/tanyakanrl/sta/tanyakanrl/status/1886986908187632001…",2025-02-05T12:46:51.000Z,positif
twitter,dgn semua kendala tersebut tidak membenarkan tindakan lalai guru tsb sih kak. harusnya dgn masalah yg ada pihak sekolah nyari cara biar datanya bisa finalisasi. toh anak² ini jg pada akhirnya bawa nama baik sekolah kalo lolos ptn. kejadian spt ini sebenernya pihak sekolah jg rugi,2025-02-05T12:42:58.000Z,positif
twitter,Guru lalai dan pemerintah tidak menggaji dengan layak itu dua hal yang berbeda!,2025-02-05T12:39:28.000Z,positif
twitter,"Buat laporan Polisi dan tuntut pidana bisa gk ya? Secara mereka dengan sengaja lalai berakibat kerugian bagi orang lain. Guru pahlawan tanpa tanda jasa, tapi yg ini guru monster penghancur masa depan penerus bangsa",2025-02-05T12:37:21.000Z,positif
twitter,Maraknya berita Ratusan Pelajar Tingkat Menengah Atas gagaL SNBP akibat kelalaian Para GURU dampaknya sangat merugikan Para Pelajar Pintar. Apa Sangsi yang pantas diterima oleh Para-Para Guru yang LaLai?,2025-02-05T12:16:09.000Z,positif
twitter,Lalai itu klo dari seratus siswa gak dimasukin 2-5. Lha ini rombongan. Emang guru gblk,2025-02-05T12:15:18.000Z,positif
twitter,Petugas d sekolah entah itu guru atau siapanya d sekolah lalai mengerjakan tugasnya kebanyakan ngonten toktok,2025-02-05T12:01:02.000Z,positif
twitter,"kok bisa lalai gitu loh, padahal sistem eligiblenya perjurusan, dan satu jurusan yang eligible hanya 28 anak, kenapa bisa ga digeser namanya di pdss, mau marah sama guru ga bisa, karena waktu sosialisasi bersama alumni yang di PTN, data eligible dan yang mengundurkan itu benar",2025-02-05T11:58:44.000Z,positif
twitter,"Kamu cek deh harusnya satu sekolah itu berapa guru bk-nya.... memang lagi urgent buat tenaga guru bk itu. Boleh lah menyalahkan sekolah yg lalai, tp kayaknya ga perlu menormalisasi 1000 siswa dihandle 1 guru bk.",2025-02-05T11:38:49.000Z,positif
twitter,bayangin itu guru yg lalai daftarin pdss kejadiannya di medan.,2025-02-05T11:36:08.000Z,positif
twitter,"Guru yang lalai ternyata sibuk cari sensasi di media sosial yaitu tiktok.. tidak masalah kalau di rumah ini malah masih pakaian dinas sibuk tiktokan. Bagaimana ngga lalai coba, terus salah malah cari alasan. Tai emang",2025-02-05T11:30:46.000Z,positif
twitter,"Emang goblok semua sih itu, pantesan guru nya lalai. Maen tiktok mulu",2025-02-05T11:20:33.000Z,positif
twitter,"Terus ada seminar guru affiliator. Guru disuruh nyambi jadi affiliator. 
Gimana bisa ga lalai wong udah capek sana sini",2025-02-05T11:17:44.000Z,positif
twitter,Nah seeing guru guru yang lalai finalisasi PDSS dibela ama warga tiktok is the dumbest thing I've seen this month,2025-02-05T11:07:02.000Z,positif
twitter,Kebanyakan main tiktok ya gini nih lalai sama tugasnya sebagai guru,2025-02-05T11:00:05.000Z,positif
twitter,"Betul bukan urusan siswa. Urusan Kemendikbud yg mencari akar masalah agar ga terulang kembali

Yg sudah terjadi pihak sekolah wajib tanggung jawab, bukan hanya guru yg lalai seorang.",2025-02-05T10:50:49.000Z,positif
twitter,"Setahu sy banyak koq sekolah yg tdk terdaftar SNBP, kasihan hanya guru sekolah ini saja yang dirujak netijen. Tapi mudah²an ini jadi pelajaran bagi sekolah² lain yg lalai isi PDSS",2025-02-05T10:29:11.000Z,positif
twitter,"nyesek bgt lhoo pastinya siswa2 itu udah berusaha dapetin nilai bagus selama dari sem 1, trs udah berharap bgt bisa keterima di snbp ehhh guru nya yg lalai yawloo jahat bgt menutup rezeki byk orang, snbt peluangnya lebih kecil dan susah harus bersaing dg lebih byk org ",2025-02-05T10:28:17.000Z,positif
twitter,Harusnya dipecat gak sih yang kayak gini?? atau minimal ada hukuman buat guru yang lalai seperti ini? Jangan hanya siswa saja yang dihukum ketika bersalah.,2025-02-05T09:59:09.000Z,positif
twitter,"klo terbukti, pecat saja tuh guru yg lalai

harusnya tugas itu nomor satu..
klo jam kerja yah kerja.
libur yah libur.

nih mah bikin konten di saat lagi baju dinas blum dilepas.

tpi kecurigaan saya kemungkinan ibu gurunya mungkin geptek atau tdk tau komputer",2025-02-05T09:49:56.000Z,positif
twitter,Apakah kebijakan pendidikan sebagai pendukung sudah berlaku buat otak para guru guru ini? WKWKWK astaga emosi bgt liat nya DI KATA MASUK ELIGIBLE GAMPANG APA?! MONYET bisa di bilang sia' anak anak ambis dari kelas 10-12 tau tau nya gabisa ikut snbp karena guru' lalai,2025-02-05T09:45:30.000Z,positif
twitter,"Penjararain atau pecat ini orang. Kalau masih menjabat jadi ASN, asli otaknya pejabat pemkab setempat dimana guru tolol ini menjabat asli dah gak jelas dmn. Lalai tugas, sanksi keras, pecat bisa harusnya ini guru sialan taik.",2025-02-05T09:37:15.000Z,positif
twitter,"Gurunya emang salah & lalai. Tapi itu sekolahnya ngapain aja? SEKOLAH yang salah, malah bikin 1 orang guru jadi scapegoat. Kalo urusan administrasi SNBP ditangani satu orang DOANG buat satu sekolah, jelas kewalahan. YANG SALAH SISTEMNYA.",2025-02-05T09:19:45.000Z,positif
twitter,"masih ada yang nyalahin sistemnya ? heh remukan bata ! otak lu tuh dipake sedikit laa babi, Ini masalah juga serius gurunya lalai. ini salah guru yang bertanggung jawab menggemban amanah itu. Sekolah lain aja selesai bisa kok, lagian penginputan data dimulai desember anjng. gblk",2025-02-05T09:09:39.000Z,positif
twitter,"Tapi ini kok banyak bgt yaa? Ga cuma disini, tapi di daerah lain kalo ku liat banyak guru yg “lalai” trus siswanya jadi gabisa ikut PPDS. Peraturan baru apa gimana ya? Perasaan taun lalu ga gini..",2025-02-05T09:02:51.000Z,positif
twitter,guru harusnya jangan lalai,2025-02-05T08:51:08.000Z,positif
twitter,115 Siswa SMA N 1 Mempawah Gagal Ikuti SNBP Gegara Oknum Guru Lalai Input Ratusan Data Siswa Ke PPDS #SNBP #ppds #oknumguru #oknum #menpawah #snbp2025 #snbp #SMA #smamenpawah,2025-02-05T08:41:45.000Z,netral
twitter,Daerah ku ini guru sibuk bikin ngonten tik tok terus maknya jadi lalai,2025-02-05T08:20:34.000Z,positif
twitter,"Tahun 2023, guruku malah menyepelekan jalur snbp ini ""gak ada jaminan kalian lulus di jalur snbp, kenapa tidak berusaha lebih untuk ikut snbt."" Posisinya juga sama, lalai mengisi PDSS. Guru tidak mau disalahkan, tidak ada pertanggungjawaban bahkan permintaan maaf",2025-02-05T06:28:24.000Z,positif
twitter,Guru yg lalai wajib dipecat dan dipidanakan Krn korbannya ratusan murid. Kalau tidak ditindak akan saya bawa ke ranah hukum.,2025-02-05T06:10:37.000Z,positif
twitter,Kok bisa guru begini? Sangat lalai.,2025-02-05T06:05:52.000Z,positif
twitter,Gmn ngak lalai ibuk ibuk gurunya rajin tiktokan... Parah guru guru sekarang,2025-02-05T06:01:06.000Z,positif
twitter,"Guru tp kok gak pinter, lalai, kok bisa begini ???",2025-02-05T05:53:17.000Z,positif
twitter,Kenapaya bbrp guru seneng bgt nahan-nahan kesempatan murid-muridnya. Entah lalai sama hal administrasi ky gini atau nahan2 siswanya buat daftar bbrp ptn biar gak kena blacklist ceuna,2025-02-05T05:24:36.000Z,positif
twitter,Kok bisa guru lalai ka.. kasihan siswa ini,2025-02-05T05:05:27.000Z,positif
twitter,"Kenapa yaa guru2 zaman now bnyk yg Lalai ? Ada yg Sibuk HP nan d Kantor, Ada yg Sibuk Gosip, Ada yg Sibuk Jualan? Sampai² Murid2 nya ada yg Bully dan Guru nya gak mau tau. Kenapa yah Om 
@TukangBedah00
 ",2025-02-05T04:53:26.000Z,positif
twitter,"Di aplikasi sebelah alias tiktok komennya pada belain guru yg lalai itu, di luar nalar memang netizen sana  dah jelas² kesalahan guru krn kebanyakan ngonten tiktok akhirnya kerjaan terbengkalai akhirnya masa depan murid² jd korban. Mending orang kek begini gak usah kerja",2025-02-05T04:43:30.000Z,positif
twitter,guru guru sekarang kenapa lalai banget? padahal buat masa depan siswanya loh...,2025-02-05T04:26:30.000Z,positif
twitter,"Yang gw heran di zaman gw sekolah blm ada digitalisasi semodern skrg walau udh ada internet tapi semua aman lancar 

Kenapa skrg makin modern sistem malah makin ribet

Kalau cuma 1 2 sekolah mgkn lalai guru, ini ga cuma 1 2 loh",2025-02-05T03:45:02.000Z,negatif
twitter,"Sumpah iya pakai ngatain kayak bakal lolos padahal yg dipermasalahkan ini itu tuh tugas guru , masak siswa yg lalai ngerjain tugas aja ada hukumannya sedangkan guru lalai ngerjain tugas nya disuruh minta maaf gitu aja",2025-02-05T03:21:09.000Z,positif
twitter,mantaaap ni Bu guru yg bisa jdi oknum guru.....kerjaan rutin aj bisa lalai....ya minta maaf dah cukup kok tradisi Sling memaafkan tnpa sangsi,2025-02-05T03:15:54.000Z,positif
